10.233341,3.286415,1.243744,5,1.75,0.5
10.2841039425466,3.38380779090759,1.24070051438435,4.991,1.736,0.5
10.3438990523785,3.62313476810773,1.27848730731911,4.996,1.744,0.5
10.4082304558412,3.96781915272908,1.3369136648958,5.006,1.759,0.5
10.4726022792801,4.38128416590028,1.39578887320593,5.009,1.764,0.5
10.5325087658614,4.82697073022375,1.43506657513139,4.995,1.742,0.5
10.5819026132781,5.27108078534595,1.45721670593227,4.972,1.674,0.5
10.6115358962408,5.6855488131982,1.51145849509438,4.99,1.532,0.5
10.6116374667722,6.04900654135382,1.6369904608555,5.076,1.304,0.5
10.5716197507752,6.37920011684169,1.769477981008,5.093,1.077,0.5
10.4806685332357,6.70858742072015,1.80990071515459,4.846,0.976,0.5
10.33092913033,7.04039403818354,1.86090400007717,4.374,0.998,0.5
10.1179063868799,7.34463005391061,2.25400554714639,3.983,0.996,0.5
9.83965614116054,7.59320384214221,3.00670353600471,3.891,0.881,0.6
9.50205085812985,7.77020561037743,3.05980140452832,3.97,0.763,0.6
9.11468309741506,7.86230652958103,1.30348787487371,4.036,0.782,0.6
8.71074741087141,7.85698944168831,-1.45878948366376,4.032,0.912,0.6
8.33795085258651,7.7424752909462,-3.23794736153839,3.983,1.023,0.6
8.02052869517394,7.52620552999007,-3.17653282488461,3.937,1.045,0.6
7.74147921963401,7.2490512941475,-2.41825300696381,3.987,1.006,0.6
7.4816045288511,6.95148044214732,-2.09253248417649,4.192,0.95,0.5
7.23207070551764,6.65386376389937,-2.17854893956548,4.429,0.953,0.5
6.98749526747446,6.36917099026564,-2.28394994005841,4.522,1.093,0.5
6.74241860827601,6.09540126058124,-2.2710273747954,4.485,1.331,0.5
6.49129757292387,5.8162184205771,-2.24642349849616,4.514,1.515,0.5
6.22371122926981,5.52402929674756,-2.29040424955768,4.719,1.55,0.5
5.91592724496399,5.23669265911491,-2.38434203189665,4.956,1.51,0.5
5.54800597297675,4.97479927523793,-2.49442038138488,5.059,1.488,0.5
5.15405258365142,4.74487777474459,-2.60056382628185,5.035,1.495,0.5
4.79566008093311,4.54601168100608,-2.69002055205064,4.985,1.499,0.5
4.48498859798971,4.37501255487869,-2.75476859480387,4.972,1.491,0.5
4.16147028182087,4.22546331290254,-2.79361449849461,4.998,1.499,0.5
3.77567343891203,4.09258731037115,-2.80849098354788,5.05,1.536,0.5
3.35271355389756,3.97996768256827,-2.81271517710372,5.044,1.534,0.5
2.93672286701207,3.89194048240845,-2.82089666261363,4.888,1.409,0.5
2.54738991266003,3.80778774983995,-2.81784655518243,4.641,1.183,0.5
2.18461262658269,3.6865597019434,-2.76432358386959,4.486,0.963,0.5
1.84962614664499,3.50076517701514,-2.63956667151205,4.5,0.823,0.6
1.54799718179007,3.25481559421756,-2.46637694348894,4.514,0.756,0.6
1.28936628138328,2.95685695193044,-2.27119185287227,4.359,0.742,0.6
1.10853468183643,2.61016887008372,-2.06321156816339,4.112,0.75,0.6
1.0501772901491,2.21642825676108,-1.84425154304518,3.956,0.744,0.6
1.11725391433415,1.79605460141748,-1.62313329249206,3.951,0.726,0.6
1.26116257320319,1.39261870263442,-1.41736873462681,4.001,0.752,0.6
1.44173466056937,1.03907610639697,-1.24017055017002,4.024,0.853,0.5
1.66100465398737,0.724635113054296,-1.0871875728456,4.011,0.5,0.5
1.9293921460616,0.429838068010292,-0.950341930493142,3.975,0.5,0.5
2.24232094270688,0.151098416198198,-0.824814390214682,3.959,0.5,0.5
2.5850247388827,-0.104364887411689,-0.708001694438339,4.03,0.5,0.5
2.94867954148236,-0.333318201912344,-0.596191287836291,4.215,0.5,0.5
3.33612649924955,-0.540497366916481,-0.483481454920633,4.466,0.5,0.5
3.7475981377951,-0.728932186788782,-0.366703911427077,4.725,0.5,0.5
4.16018950137843,-0.886295441660096,-0.26029993248659,4.932,0.5,0.5
4.54371754727992,-0.995350018196199,-0.184226698966191,5.032,0.5,0.5
4.89767033328308,-1.05658468474047,-0.135279740249921,5.03,0.5,0.5
5.25248647742469,-1.0889787065162,-0.08609244033651,4.998,0.5,0.5
5.62702032218352,-1.10367635167605,-0.015452208965462,4.99,1.305,0.5
6.00102822278769,-1.08572131753354,0.075998360866178,4.998,1.301,0.5
6.35000635177579,-1.01679614126235,0.18354228229001,5.003,1.298,0.5
6.67979429550131,-0.893677149295841,0.302524920212543,5.002,1.298,0.5
7.01352692309996,-0.721858430983465,0.428265041866268,5,1.302,0.5
7.36522125250914,-0.509734185986113,0.552028667107426,4.999,1.306,0.5
7.73401721740063,-0.270159810634802,0.658616064801974,5,1.301,0.5
8.11190031704579,-0.015975027650234,0.736114175013106,5,1.283,0.5
8.46257168078655,0.241993959332935,0.791379433077656,5,1.283,0.5
8.7432561367151,0.494066930427965,0.836845421893765,5,1.339,0.5
8.95000695316911,0.740477937146129,0.882862403236321,5,1.434,0.5
9.11309627381922,0.990208810549519,0.937932313154854,5,1.508,0.5
9.26254981970421,1.25625588498022,1.00639718021903,5,1.524,0.5
9.42486350546769,1.56086355828227,1.08240098485202,5,1.505,0.5
9.62128353179452,1.92255693112305,1.15821972297531,5,1.485,0.5
9.83521245834227,2.31860752921808,1.22365564757674,5,1.484,0.5
10.0318258640165,2.70641753970474,1.26731956009213,5,1.518,0.5
10.176182470631,3.04326176311979,1.27781462330528,5,1.602,0.5
